10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1568 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,026 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
10-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Raghav Lakhanp,al, 472999 ,""
RUNER-UP INC,Imran Masood,"", 407909 ,""
MARGIN  65090 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Kairana,"","",No. :2,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 21 , 2 , 0 , 23 
2. NOMINATION REJECTED, 8 , 1 , 0 , 9 
3. WITHDRAWN, 3 , 0 , 0 , 3 
4. CONTESTED, 10 , 1 , 0 , 11 
5. FORFEITED DEPOSIT, 8 , 1 , 0, 9 
II. ELECTORS,"","","",""
1. GENERAL, 839058 , 690395 , 65 ,1529518 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1571 , 678 ,"", 2249 
4. TOTAL, 840629 , 691073 , 65 ,1531767 
III. VOTERS,"","","",""
1. GENERAL, 617921 , 500278 , 0, 1118199 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 2 
4. POSTAL,"","","", 1548 
5. TOTAL,"","","", 1119747 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  73.10 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 1118199 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 3901 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 1114298 
4. POSTAL VOTES COUNTED,"","","", 1548 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 425 
6. VALID POSTAL VOTES,"","","", 1123 
7. TOTAL VALID VOTES POLLED,"","","", 1115421 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 3903 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1503 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,019 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
10-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Hukum Singh,"", 565909 ,""
RUNER-UP SP,Nahid Hasan,"", 329081 ,""
MARGIN  236828 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Muzaffarnagar,"","",No. :3,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 27 , 3 , 0 , 30 
2. NOMINATION REJECTED, 5 , 0 , 0 , 5 
3. WITHDRAWN, 5 , 1 , 0 , 6 
4. CONTESTED, 17 , 2 , 0 , 19 
5. FORFEITED DEPOSIT, 15 , 2 , 0, 17 
II. ELECTORS,"","","",""
1. GENERAL, 872841 , 712236 , 76 ,1585153 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 2338 , 984 ,"", 3322 
4. TOTAL, 875179 , 713220 , 76 ,1588475 
III. VOTERS,"","","",""
1. GENERAL, 618042 , 484660 , 11 ,1102713 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 5052 
5. TOTAL,"","","",1107765 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  69.74 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1102713 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 4717 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1097996 
4. POSTAL VOTES COUNTED,"","","", 5052 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 353 
6. VALID POSTAL VOTES,"","","", 4699 
7. TOTAL VALID VOTES POLLED,"","","",1102695 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 4739 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1535 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,035 
"DATE(s) OF RE-POLL, IF ANY :","","",13-May-20,14
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"","",3
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
10-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,(Dr.) Sanjeev Kum,ar Balyan, 653391 ,""
RUNER-UP BSP,Kadir Rana,"", 252241 ,""
MARGIN  401150 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Bijnor,"","",No. :4,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 22 , 3 , 0 , 25 
2. NOMINATION REJECTED, 10 , 2 , 0 , 12 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 11 , 1 , 0 , 12 
5. FORFEITED DEPOSIT, 8 , 1 , 0, 9 
II. ELECTORS,"","","",""
1. GENERAL, 846960 , 713018 , 76 ,1560054 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1458 , 569 ,"", 2027 
4. TOTAL, 848418 , 713587 , 76 ,1562081 
III. VOTERS,"","","",""
1. GENERAL, 575976 , 482184 , 10 ,1058170 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 2240 
5. TOTAL,"","","",1060410 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  67.88 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1058170 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 5754 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1052416 
4. POSTAL VOTES COUNTED,"","","", 2240 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 85 
6. VALID POSTAL VOTES,"","","", 2155 
7. TOTAL VALID VOTES POLLED,"","","",1054571 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 5775 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1548 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,009 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
10-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Kunwar Bhartend,ra, 486913 ,""
RUNER-UP SP,Shahnawaz Rana,"", 281139 ,""
MARGIN  205774 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Nagina,"","",No. :5,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 15 , 4 , 0 , 19 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 1 , 2 , 0 , 3 
4. CONTESTED, 12 , 2 , 0 , 14 
5. FORFEITED DEPOSIT, 9 , 2 , 0, 11 
II. ELECTORS,"","","",""
1. GENERAL, 795052 , 697568 , 92 ,1492712 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 510 , 197 ,"", 707 
4. TOTAL, 795562 , 697765 , 92 ,1493419 
III. VOTERS,"","","",""
1. GENERAL, 484049 , 458292 , 8, 942349 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 276 
5. TOTAL,"","","", 942625 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  63.12 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 942349 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 6862 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 935487 
4. POSTAL VOTES COUNTED,"","","", 276 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 37 
6. VALID POSTAL VOTES,"","","", 239 
7. TOTAL VALID VOTES POLLED,"","","", 935726 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6470 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1545 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,67 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Yashwant Singh,"", 367825 ,""
RUNER-UP SP,Yashvir Singh,"", 275435 ,""
MARGIN  92390 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Moradabad,"","",No. :6,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 19 , 2 , 0 , 21 
2. NOMINATION REJECTED, 0 , 0 , 0 , 0 
3. WITHDRAWN, 2 , 1 , 0 , 3 
4. CONTESTED, 17 , 1 , 0 , 18 
5. FORFEITED DEPOSIT, 15 , 1 , 0, 16 
II. ELECTORS,"","","",""
1. GENERAL, 961527 , 809878 , 0 ,1771405 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 408 , 172 ,"", 580 
4. TOTAL, 961935 , 810050 , 0 ,1771985 
III. VOTERS,"","","",""
1. GENERAL, 626722 , 499370 , 0 ,1126092 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 1984 
5. TOTAL,"","","",1128076 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  63.66 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1126092 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 5193 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1120899 
4. POSTAL VOTES COUNTED,"","","", 1984 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 125 
6. VALID POSTAL VOTES,"","","", 1859 
7. TOTAL VALID VOTES POLLED,"","","",1122758 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 5207 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1709 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,037 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Kunwer Sarvesh ,Kumar, 485224 ,""
RUNER-UP SP,Dr S T Hasan,"", 397720 ,""
MARGIN  87504 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Rampur,"","",No. :7,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 13 , 2 , 0 , 15 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 0 , 1 , 0 , 1 
4. CONTESTED, 11 , 1 , 0 , 12 
5. FORFEITED DEPOSIT, 9 , 1 , 0, 10 
II. ELECTORS,"","","",""
1. GENERAL, 871420 , 744226 , 363 ,1616009 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 655 , 308 ,"", 963 
4. TOTAL, 872075 , 744534 , 363 ,1616972 
III. VOTERS,"","","",""
1. GENERAL, 528149 , 430146 , 8, 958303 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 33 
5. TOTAL,"","","", 958336 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  59.27 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 958303 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 8849 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 949454 
4. POSTAL VOTES COUNTED,"","","", 33 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 3 
6. VALID POSTAL VOTES,"","","", 30 
7. TOTAL VALID VOTES POLLED,"","","", 949484 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6905 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1581 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,023 
"DATE(s) OF RE-POLL, IF ANY :","","",21-Apr-20,14
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"","",2
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Dr. Nepal Singh,"", 358616 ,""
RUNER-UP SP,Naseer Ahmad K,han, 335181 ,""
MARGIN  23435 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Sambhal,"","",No. :8,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 17 , 1 , 0 , 18 
2. NOMINATION REJECTED, 3 , 0 , 0 , 3 
3. WITHDRAWN, 2 , 0 , 0 , 2 
4. CONTESTED, 12 , 1 , 0 , 13 
5. FORFEITED DEPOSIT, 9 , 1 , 0, 10 
II. ELECTORS,"","","",""
1. GENERAL, 931399 , 761401 , 110 ,1692910 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 204 , 115 ,"", 319 
4. TOTAL, 931603 , 761516 , 110 ,1693229 
III. VOTERS,"","","",""
1. GENERAL, 599491 , 456319 , 7 ,1055817 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 1287 
5. TOTAL,"","","",1057104 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  62.43 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1055817 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 7654 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1048163 
4. POSTAL VOTES COUNTED,"","","", 1287 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 106 
6. VALID POSTAL VOTES,"","","", 1181 
7. TOTAL VALID VOTES POLLED,"","","",1049344 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 7658 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1691 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,001 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Satyapal Singh,"", 360242 ,""
RUNER-UP SP,Dr Shafiq- Ur Rah,man Barq, 355068 ,""
MARGIN  5174 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Amroha,"","",No. :9,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 18 , 2 , 0 , 20 
2. NOMINATION REJECTED, 3 , 0 , 0 , 3 
3. WITHDRAWN, 1 , 1 , 0 , 2 
4. CONTESTED, 14 , 1 , 0 , 15 
5. FORFEITED DEPOSIT, 13 , 0 , 0, 13 
II. ELECTORS,"","","",""
1. GENERAL, 828171 , 714220 , 89 ,1542480 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1273 , 492 ,"", 1765 
4. TOTAL, 829444 , 714712 , 89 ,1544245 
III. VOTERS,"","","",""
1. GENERAL, 589753 , 505978 , 0 ,1095731 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 164 
5. TOTAL,"","","",1095895 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  70.97 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1095731 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 7779 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1087952 
4. POSTAL VOTES COUNTED,"","","", 164 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 35 
6. VALID POSTAL VOTES,"","","", 129 
7. TOTAL VALID VOTES POLLED,"","","",1088081 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 7779 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1572 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,82 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Kanwar Singh Ta,nwar, 528880 ,""
RUNER-UP SP,Humera Akhtar,"", 370666 ,""
MARGIN  158214 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Meerut,"","",No. :10,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 19 , 3 , 0 , 22 
2. NOMINATION REJECTED, 7 , 1 , 0 , 8 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 11 , 2 , 0 , 13 
5. FORFEITED DEPOSIT, 8 , 2 , 0, 10 
II. ELECTORS,"","","",""
1. GENERAL, 970082 , 791421 , 114 ,1761617 
2. OVERSEAS, 1, 0, 0, 1 
3. SERVICE, 1873 , 897 ,"", 2770 
4. TOTAL, 971956 , 792318 , 114 ,1764388 
III. VOTERS,"","","",""
1. GENERAL, 631761 , 479781 , 0, 1111542 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 2129 
5. TOTAL,"","","", 1113671 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  63.12 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 1111542 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 5202 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1106340 
4. POSTAL VOTES COUNTED,"","","", 2129 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 298 
6. VALID POSTAL VOTES,"","","", 1831 
7. TOTAL VALID VOTES POLLED,"","","",1108171 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 5213 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1676 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,053 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
10-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Rajendra Agarwa,l, 532981 ,""
RUNER-UP BSP,Mohd.Shahid Akh,lak, 300655 ,""
MARGIN  232326 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Baghpat,"","",No. :11,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 20 , 2 , 0 , 22 
2. NOMINATION REJECTED, 7 , 0 , 0 , 7 
3. WITHDRAWN, 0 , 1 , 0 , 1 
4. CONTESTED, 13 , 1 , 0 , 14 
5. FORFEITED DEPOSIT, 10 , 1 , 0, 11 
II. ELECTORS,"","","",""
1. GENERAL, 845988 , 652330 , 81 ,1498399 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 4693 , 2083 ,"", 6776 
4. TOTAL, 850681 , 654413 , 81 ,1505175 
III. VOTERS,"","","",""
1. GENERAL, 582431 , 421180 , 0 ,1003611 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 1155 
5. TOTAL,"","","",1004766 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  66.75 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1003611 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 3911 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 999700 
4. POSTAL VOTES COUNTED,"","","", 1155 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 503 
6. VALID POSTAL VOTES,"","","", 652 
7. TOTAL VALID VOTES POLLED,"","","",1000352 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 3911 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1465 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,027 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
10-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Dr. Satya Pal Sin,gh, 423475 ,""
RUNER-UP SP,Ghulam Mohamm,ed, 213609 ,""
MARGIN  209866 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Ghaziabad,"","",No. :12,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 33 , 4 , 1 , 38 
2. NOMINATION REJECTED, 18 , 3 , 1 , 22 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 14 , 1 , 0 , 15 
5. FORFEITED DEPOSIT, 13 , 1 , 0, 14 
II. ELECTORS,"","","",""
1. GENERAL ,1331748 , 1023803 , 43 ,2355594 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1307 , 652 ,"", 1959 
4. TOTAL ,1333055 , 1024455 , 43 ,2357553 
III. VOTERS,"","","",""
1. GENERAL, 781962 , 559856 , 0 ,1341818 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 653 
5. TOTAL,"","","",1342471 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  56.94 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1341818 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 6203 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1335615 
4. POSTAL VOTES COUNTED,"","","", 653 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 152 
6. VALID POSTAL VOTES,"","","", 501 
7. TOTAL VALID VOTES POLLED,"","","",1336116 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6205 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  2237 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,054 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
10-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Vijay Kumar Sing,h, 758482 ,""
RUNER-UP INC,Raj Babbar,"", 191222 ,""
MARGIN  567260 ,"","","",""


State/UT :S24,"","",Code :S24,""
Constituency :Gautam Buddha Nagar,"","",No. :13,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 25 , 4 , 0 , 29 
2. NOMINATION REJECTED, 3 , 0 , 0 , 3 
3. WITHDRAWN, 2 , 0 , 0 , 2 
4. CONTESTED, 20 , 4 , 0 , 24 
5. FORFEITED DEPOSIT, 18 , 4 , 0, 22 
II. ELECTORS,"","","",""
1. GENERAL, 1103834 , 879318 , 0 ,1983152 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1898 , 1059 ,"", 2957 
4. TOTAL, 1105732 , 880377 , 0 ,1986109 
III. VOTERS,"","","",""
1. GENERAL, 707052 , 491342 , 0 ,1198394 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 971 
5. TOTAL,"","","",1199365 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  60.39 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1198394 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 3836 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1194558 
4. POSTAL VOTES COUNTED,"","","", 971 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 103 
6. VALID POSTAL VOTES,"","","", 868 
7. TOTAL VALID VOTES POLLED,"","","",1195426 
8. TEST VOTES POLLED ON EVM,"","","", 0 
